[ 2025-12-14 17:42:11 | node_44 | INFO ] 🧩 Model added (10/15) from ['node_17']
[ 2025-12-14 17:48:44 | node_30 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_37 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_42 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 155.24176025390625, 'test_acc\n': 0.550000011920929, 'test_precision\n': 0.6554383635520935, 'test_recall\n': 0.5583078265190125, 'test_f1\n': 0.5207198858261108}
[ 2025-12-14 17:48:44 | node_42 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_3 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_1 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_17 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-14 17:48:44 | node_17 | INFO ] 🚂 Train set of 15 nodes: ['node_1', 'node_44', 'node_43', 'node_5', 'node_6', 'node_17', 'node_24', 'node_21', 'node_37', 'node_42', 'node_3', 'node_30', 'node_22', 'node_13', 'node_34']
[ 2025-12-14 17:48:44 | node_24 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-14 17:48:44 | node_17 | INFO ] 🔬 Evaluating...
[ 2025-12-14 17:48:44 | node_43 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 80.7341079711914, 'test_acc\n': 0.6800000071525574, 'test_precision\n': 0.8490747213363647, 'test_recall\n': 0.7151431441307068, 'test_f1\n': 0.6922289133071899}
[ 2025-12-14 17:48:44 | node_34 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 39.36236572265625, 'test_acc\n': 0.6800000071525574, 'test_precision\n': 0.7162622213363647, 'test_recall\n': 0.6883742809295654, 'test_f1\n': 0.647462785243988}
[ 2025-12-14 17:48:44 | node_43 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_34 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_24 | INFO ] 🚂 Train set of 15 nodes: ['node_1', 'node_44', 'node_43', 'node_5', 'node_6', 'node_17', 'node_24', 'node_21', 'node_37', 'node_42', 'node_3', 'node_30', 'node_22', 'node_13', 'node_34']
[ 2025-12-14 17:48:44 | node_24 | INFO ] 🔬 Evaluating...
[ 2025-12-14 17:48:44 | node_44 | INFO ] 🔢 Computed 15 votes.
[ 2025-12-14 17:48:44 | node_44 | INFO ] 🚂 Train set of 15 nodes: ['node_1', 'node_44', 'node_43', 'node_5', 'node_6', 'node_17', 'node_24', 'node_21', 'node_37', 'node_42', 'node_3', 'node_30', 'node_22', 'node_13', 'node_34']
[ 2025-12-14 17:48:44 | node_6 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_44 | INFO ] 🔬 Evaluating...
[ 2025-12-14 17:48:44 | node_5 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_3 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:44 | node_17 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 23.837806701660156, 'test_acc\n': 0.7799999713897705, 'test_precision\n': 0.8526339530944824, 'test_recall\n': 0.7705748081207275, 'test_f1\n': 0.7462283372879028}
[ 2025-12-14 17:48:44 | node_3 | INFO ] 🧩 Model added (1/15) from ['node_3']
[ 2025-12-14 17:48:44 | node_17 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_24 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 33.771942138671875, 'test_acc\n': 0.7450000047683716, 'test_precision\n': 0.7119840979576111, 'test_recall\n': 0.7069618105888367, 'test_f1\n': 0.6573177576065063}
[ 2025-12-14 17:48:44 | node_1 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:44 | node_24 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_1 | INFO ] 🧩 Model added (1/15) from ['node_1']
[ 2025-12-14 17:48:44 | node_13 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_21 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_37 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_44 | INFO ] 📈 Evaluated. Results: {'\ntest_loss': 170.26766967773438, 'test_acc\n': 0.6600000262260437, 'test_precision\n': 0.7157357931137085, 'test_recall\n': 0.6522376537322998, 'test_f1\n': 0.6113587617874146}
[ 2025-12-14 17:48:44 | node_44 | INFO ] 📢 Broadcasting metrics.
[ 2025-12-14 17:48:44 | node_30 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_42 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:44 | node_6 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_5 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_6 | INFO ] 🧩 Model added (1/15) from ['node_6']
[ 2025-12-14 17:48:45 | node_22 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:45 | node_5 | INFO ] 🧩 Model added (1/15) from ['node_5']
[ 2025-12-14 17:48:45 | node_1 | INFO ] 🧩 Model added (2/15) from ['node_3']
[ 2025-12-14 17:48:45 | node_13 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_3 | INFO ] 🧩 Model added (2/15) from ['node_1']
[ 2025-12-14 17:48:45 | node_13 | INFO ] 🧩 Model added (1/15) from ['node_13']
[ 2025-12-14 17:48:45 | node_21 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_21 | INFO ] 🧩 Model added (1/15) from ['node_21']
[ 2025-12-14 17:48:45 | node_37 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_37 | INFO ] 🧩 Model added (1/13) from ['node_37']
[ 2025-12-14 17:48:45 | node_30 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_30 | INFO ] 🧩 Model added (1/15) from ['node_30']
[ 2025-12-14 17:48:45 | node_42 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_42 | INFO ] 🧩 Model added (1/15) from ['node_42']
[ 2025-12-14 17:48:45 | node_22 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_22 | INFO ] 🧩 Model added (1/15) from ['node_22']
[ 2025-12-14 17:48:45 | node_43 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:45 | node_34 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:45 | node_1 | INFO ] 🧩 Model added (3/15) from ['node_6']
[ 2025-12-14 17:48:45 | node_21 | INFO ] 🧩 Model added (2/15) from ['node_5']
[ 2025-12-14 17:48:45 | node_5 | INFO ] 🧩 Model added (2/15) from ['node_3']
[ 2025-12-14 17:48:45 | node_5 | INFO ] 🧩 Model added (3/15) from ['node_1']
[ 2025-12-14 17:48:45 | node_34 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_30 | INFO ] 🧩 Model added (2/15) from ['node_37']
[ 2025-12-14 17:48:45 | node_6 | INFO ] 🧩 Model added (2/15) from ['node_21']
[ 2025-12-14 17:48:45 | node_43 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:45 | node_34 | INFO ] 🧩 Model added (1/15) from ['node_34']
[ 2025-12-14 17:48:45 | node_5 | INFO ] 🧩 Model added (4/15) from ['node_13']
[ 2025-12-14 17:48:45 | node_43 | INFO ] 🧩 Model added (1/15) from ['node_43']
[ 2025-12-14 17:48:45 | node_14 | WARNING ] ⏰ Aggregation timeout occurred.
[ 2025-12-14 17:48:45 | node_1 | INFO ] 🧩 Model added (4/15) from ['node_30']
[ 2025-12-14 17:48:46 | node_1 | INFO ] 🧩 Model added (5/15) from ['node_42']
[ 2025-12-14 17:48:46 | node_3 | INFO ] 🧩 Model added (3/15) from ['node_22']
[ 2025-12-14 17:48:46 | node_24 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:46 | node_17 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:46 | node_24 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:46 | node_30 | INFO ] 🧩 Model added (3/15) from ['node_5']
[ 2025-12-14 17:48:46 | node_5 | INFO ] 🧩 Model added (5/15) from ['node_6']
[ 2025-12-14 17:48:46 | node_24 | INFO ] 🧩 Model added (1/15) from ['node_24']
[ 2025-12-14 17:48:46 | node_13 | INFO ] 🧩 Model added (2/15) from ['node_3']
[ 2025-12-14 17:48:46 | node_44 | INFO ] 🏋️‍♀️ Training...
[ 2025-12-14 17:48:46 | node_21 | INFO ] 🧩 Model added (3/15) from ['node_1']
[ 2025-12-14 17:48:46 | node_34 | INFO ] 🧩 Model added (2/15) from ['node_37']
[ 2025-12-14 17:48:46 | node_17 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:46 | node_17 | INFO ] 🧩 Model added (1/15) from ['node_17']
[ 2025-12-14 17:48:46 | node_1 | INFO ] 🧩 Model added (6/15) from ['node_34']
[ 2025-12-14 17:48:46 | node_13 | INFO ] 🧩 Model added (3/15) from ['node_21']
[ 2025-12-14 17:48:46 | node_22 | INFO ] 🧩 Model added (2/15) from ['node_13']
[ 2025-12-14 17:48:46 | node_5 | INFO ] 🧩 Model added (6/15) from ['node_43']
[ 2025-12-14 17:48:46 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2025-12-14 17:48:46 | node_6 | INFO ] 🧩 Model added (3/15) from ['node_30']
[ 2025-12-14 17:48:46 | node_5 | INFO ] 🧩 Model added (7/15) from ['node_42']
[ 2025-12-14 17:48:46 | node_13 | INFO ] 🧩 Model added (4/15) from ['node_22']
[ 2025-12-14 17:48:46 | node_44 | INFO ] 🎓 Training done.
[ 2025-12-14 17:48:46 | node_44 | INFO ] 🧩 Model added (1/15) from ['node_44']
[ 2025-12-14 17:48:46 | node_30 | INFO ] 🧩 Model added (4/15) from ['node_6']
[ 2025-12-14 17:48:46 | node_42 | INFO ] 🧩 Model added (2/15) from ['node_3']
[ 2025-12-14 17:48:46 | node_37 | INFO ] 🧩 Model added (2/13) from ['node_5']
[ 2025-12-14 17:48:46 | node_13 | INFO ] 🧩 Model added (5/15) from ['node_24']
[ 2025-12-14 17:48:46 | node_44 | INFO ] 🧩 Model added (2/15) from ['node_1']
[ 2025-12-14 17:48:46 | node_24 | INFO ] 🧩 Model added (2/15) from ['node_17']
[ 2025-12-14 17:48:46 | node_1 | INFO ] 🧩 Model added (7/15) from ['node_37']
[ 2025-12-14 17:48:46 | node_13 | INFO ] 🧩 Model added (6/15) from ['node_34']
[ 2025-12-14 17:48:46 | node_22 | INFO ] 🧩 Model added (3/15) from ['node_21']
[ 2025-12-14 17:48:46 | node_30 | INFO ] 🧩 Model added (5/15) from ['node_13']
[ 2025-12-14 17:48:46 | node_22 | INFO ] 🧩 Model added (4/15) from ['node_43']
[ 2025-12-14 17:48:47 | node_17 | INFO ] 🧩 Model added (2/15) from ['node_30']
[ 2025-12-14 17:48:47 | node_1 | INFO ] 🧩 Model added (8/15) from ['node_44']
[ 2025-12-14 17:48:47 | node_17 | INFO ] 🧩 Model added (3/15) from ['node_42']
[ 2025-12-14 17:48:47 | node_17 | INFO ] 🧩 Model added (4/15) from ['node_22']
[ 2025-12-14 17:48:47 | node_42 | INFO ] 🧩 Model added (3/15) from ['node_5']
[ 2025-12-14 17:48:47 | node_17 | INFO ] 🧩 Model added (5/15) from ['node_24']
[ 2025-12-14 17:48:47 | node_43 | INFO ] 🧩 Model added (2/15) from ['node_6']
[ 2025-12-14 17:48:47 | node_30 | INFO ] 🧩 Model added (6/15) from ['node_17']
[ 2025-12-14 17:48:47 | node_42 | INFO ] 🧩 Model added (4/15) from ['node_37']
[ 2025-12-14 17:48:47 | node_43 | INFO ] 🧩 Model added (3/15) from ['node_21']
[ 2025-12-14 17:48:47 | node_42 | INFO ] 🧩 Model added (5/15) from ['node_13']
[ 2025-12-14 17:48:47 | node_30 | INFO ] 🧩 Model added (7/15) from ['node_43']
[ 2025-12-14 17:48:47 | node_44 | INFO ] 🧩 Model added (3/15) from ['node_34']
[ 2025-12-14 17:48:47 | node_42 | INFO ] 🧩 Model added (6/15) from ['node_30']
[ 2025-12-14 17:48:47 | node_24 | INFO ] 🧩 Model added (3/15) from ['node_42']
[ 2025-12-14 17:48:47 | node_3 | INFO ] 🧩 Model added (4/15) from ['node_44']
[ 2025-12-14 17:48:47 | node_44 | INFO ] 🧩 Model added (4/15) from ['node_22']
[ 2025-12-14 17:48:47 | node_30 | INFO ] 🧩 Model added (8/15) from ['node_24']
[ 2025-12-14 17:48:47 | node_42 | INFO ] 🧩 Model added (7/15) from ['node_17']
[ 2025-12-14 17:48:47 | node_43 | INFO ] 🧩 Model added (4/15) from ['node_34']
[ 2025-12-14 17:48:47 | node_42 | INFO ] 🧩 Model added (8/15) from ['node_43']
[ 2025-12-14 17:48:47 | node_5 | INFO ] 🧩 Model added (8/15) from ['node_44']
[ 2025-12-14 17:48:47 | node_44 | INFO ] 🧩 Model added (5/15) from ['node_17']
[ 2025-12-14 17:48:49 | node_1 | INFO ] 🧩 Model added (9/15) from ['node_22']
[ 2025-12-14 17:48:49 | node_22 | INFO ] 🧩 Model added (5/15) from ['node_44']
[ 2025-12-14 17:48:49 | node_13 | INFO ] 🧩 Model added (7/15) from ['node_44']
[ 2025-12-14 17:48:49 | node_43 | INFO ] 🧩 Model added (5/15) from ['node_44']
[ 2025-12-14 17:48:49 | node_1 | INFO ] 🧩 Model added (10/15) from ['node_24']
[ 2025-12-14 17:48:49 | node_1 | INFO ] 🧩 Model added (11/15) from ['node_17']
[ 2025-12-14 17:48:49 | node_3 | INFO ] 🧩 Model added (5/15) from ['node_24']
[ 2025-12-14 17:48:49 | node_3 | INFO ] 🧩 Model added (6/15) from ['node_17']
[ 2025-12-14 17:48:49 | node_5 | INFO ] 🧩 Model added (9/15) from ['node_17']
[ 2025-12-14 17:48:49 | node_6 | INFO ] 🧩 Model added (4/15) from ['node_24']
[ 2025-12-14 17:48:49 | node_34 | INFO ] 🧩 Model added (3/15) from ['node_17']
[ 2025-12-14 17:48:50 | node_1 | INFO ] 🧩 Model added (12/15) from ['node_43']
[ 2025-12-14 17:48:50 | node_5 | INFO ] 🧩 Model added (10/15) from ['node_34']
[ 2025-12-14 17:48:50 | node_6 | INFO ] 🧩 Model added (5/15) from ['node_43']
[ 2025-12-14 17:48:50 | node_6 | INFO ] 🧩 Model added (6/15) from ['node_34']
[ 2025-12-14 17:48:50 | node_3 | INFO ] 🧩 Model added (7/15) from ['node_42']
[ 2025-12-14 17:48:50 | node_13 | INFO ] 🧩 Model added (8/15) from ['node_43']
[ 2025-12-14 17:48:50 | node_1 | INFO ] 🧩 Model added (13/15) from ['node_5']
[ 2025-12-14 17:48:50 | node_21 | INFO ] 🧩 Model added (4/15) from ['node_3']
[ 2025-12-14 17:48:50 | node_6 | INFO ] 🧩 Model added (7/15) from ['node_1']
[ 2025-12-14 17:48:50 | node_13 | INFO ] 🧩 Model added (9/15) from ['node_5']
[ 2025-12-14 17:48:50 | node_5 | INFO ] 🧩 Model added (11/15) from ['node_21']
[ 2025-12-14 17:48:50 | node_13 | INFO ] 🧩 Model added (10/15) from ['node_6']
[ 2025-12-14 17:48:50 | node_6 | INFO ] 🧩 Model added (8/15) from ['node_5']
[ 2025-12-14 17:48:50 | node_3 | INFO ] 🧩 Model added (8/15) from ['node_37']
[ 2025-12-14 17:48:50 | node_37 | INFO ] 🧩 Model added (3/13) from ['node_43']
[ 2025-12-14 17:48:50 | node_21 | INFO ] 🧩 Model added (5/15) from ['node_42']
[ 2025-12-14 17:48:51 | node_17 | INFO ] 🧩 Model added (6/15) from ['node_13']
[ 2025-12-14 17:48:51 | node_24 | INFO ] 🧩 Model added (4/15) from ['node_1']
[ 2025-12-14 17:48:51 | node_22 | INFO ] 🧩 Model added (6/15) from ['node_34']
[ 2025-12-14 17:48:51 | node_22 | INFO ] 🧩 Model added (7/15) from ['node_3']
[ 2025-12-14 17:48:51 | node_6 | INFO ] 🧩 Model added (9/15) from ['node_13']
[ 2025-12-14 17:48:51 | node_5 | INFO ] 🧩 Model added (12/15) from ['node_30']
[ 2025-12-14 17:48:51 | node_21 | INFO ] 🧩 Model added (6/15) from ['node_6']
[ 2025-12-14 17:48:51 | node_30 | INFO ] 🧩 Model added (9/15) from ['node_3']
[ 2025-12-14 17:48:51 | node_3 | INFO ] 🧩 Model added (9/15) from ['node_34']
[ 2025-12-14 17:48:51 | node_17 | INFO ] 🧩 Model added (7/15) from ['node_21']
[ 2025-12-14 17:48:51 | node_42 | INFO ] 🧩 Model added (9/15) from ['node_6']
[ 2025-12-14 17:48:51 | node_13 | INFO ] 🧩 Model added (11/15) from ['node_37']
[ 2025-12-14 17:48:51 | node_6 | INFO ] 🧩 Model added (10/15) from ['node_17']
[ 2025-12-14 17:48:51 | node_1 | INFO ] 🧩 Model added (14/15) from ['node_13']
[ 2025-12-14 17:48:51 | node_30 | INFO ] 🧩 Model added (10/15) from ['node_42']
[ 2025-12-14 17:48:51 | node_34 | INFO ] 🧩 Model added (4/15) from ['node_1']
[ 2025-12-14 17:48:51 | node_24 | INFO ] 🧩 Model added (5/15) from ['node_34']
[ 2025-12-14 17:48:51 | node_24 | INFO ] 🧩 Model added (6/15) from ['node_22']
[ 2025-12-14 17:48:51 | node_30 | INFO ] 🧩 Model added (11/15) from ['node_1']
[ 2025-12-14 17:48:51 | node_34 | INFO ] 🧩 Model added (5/15) from ['node_5']
[ 2025-12-14 17:48:51 | node_13 | INFO ] 🧩 Model added (12/15) from ['node_30']
[ 2025-12-14 17:48:51 | node_24 | INFO ] 🧩 Model added (7/15) from ['node_13']
[ 2025-12-14 17:48:51 | node_24 | INFO ] 🧩 Model added (8/15) from ['node_21']
[ 2025-12-14 17:48:51 | node_22 | INFO ] 🧩 Model added (8/15) from ['node_6']
[ 2025-12-14 17:48:51 | node_13 | INFO ] 🧩 Model added (13/15) from ['node_1']
[ 2025-12-14 17:48:51 | node_43 | INFO ] 🧩 Model added (6/15) from ['node_37']
[ 2025-12-14 17:48:51 | node_21 | INFO ] 🧩 Model added (7/15) from ['node_24']
[ 2025-12-14 17:48:51 | node_3 | INFO ] 🧩 Model added (10/15) from ['node_30']
[ 2025-12-14 17:48:51 | node_34 | INFO ] 🧩 Model added (6/15) from ['node_22']
[ 2025-12-14 17:48:51 | node_37 | INFO ] 🧩 Model added (4/13) from ['node_42']
[ 2025-12-14 17:48:51 | node_37 | INFO ] 🧩 Model added (5/13) from ['node_1']
[ 2025-12-14 17:48:51 | node_44 | INFO ] 🧩 Model added (6/15) from ['node_3']
[ 2025-12-14 17:48:52 | node_30 | INFO ] 🧩 Model added (12/15) from ['node_21']
[ 2025-12-14 17:48:52 | node_37 | INFO ] 🧩 Model added (6/13) from ['node_3']
[ 2025-12-14 17:48:52 | node_43 | INFO ] 🧩 Model added (7/15) from ['node_30']
[ 2025-12-14 17:48:52 | node_44 | INFO ] 🧩 Model added (7/15) from ['node_30']
[ 2025-12-14 17:48:52 | node_30 | INFO ] 🧩 Model added (13/15) from ['node_44']
[ 2025-12-14 17:48:52 | node_37 | INFO ] 🧩 Model added (7/13) from ['node_21']
[ 2025-12-14 17:48:52 | node_22 | INFO ] 🧩 Model added (9/15) from ['node_24']
[ 2025-12-14 17:48:52 | node_21 | INFO ] 🧩 Model added (8/15) from ['node_17']
[ 2025-12-14 17:48:52 | node_44 | INFO ] 🧩 Model added (8/15) from ['node_42']
[ 2025-12-14 17:48:54 | node_22 | INFO ] 🧩 Model added (10/15) from ['node_37']
[ 2025-12-14 17:48:54 | node_37 | INFO ] 🧩 Model added (8/13) from ['node_6']
[ 2025-12-14 17:48:54 | node_44 | INFO ] 🧩 Model added (9/15) from ['node_43']
[ 2025-12-14 17:48:54 | node_24 | INFO ] 🧩 Model added (9/15) from ['node_37']
[ 2025-12-14 17:48:54 | node_30 | INFO ] 🧩 Model added (14/15) from ['node_34']
[ 2025-12-14 17:48:54 | node_42 | INFO ] 🧩 Model added (10/15) from ['node_34']
[ 2025-12-14 17:48:54 | node_6 | INFO ] 🧩 Model added (11/15) from ['node_42']
[ 2025-12-14 17:48:54 | node_44 | INFO ] 🧩 Model added (10/15) from ['node_37']
[ 2025-12-14 17:48:54 | node_1 | INFO ] 🧩 Model added (15/15) from ['node_21']
[ 2025-12-14 17:48:54 | node_17 | INFO ] 🧩 Model added (8/15) from ['node_1']
[ 2025-12-14 17:48:54 | node_6 | INFO ] 🧩 Model added (12/15) from ['node_22']
[ 2025-12-14 17:48:54 | node_30 | INFO ] 🧩 Model added (15/15) from ['node_22']
[ 2025-12-14 17:48:54 | node_22 | INFO ] 🧩 Model added (11/15) from ['node_17']
[ 2025-12-14 17:48:54 | node_34 | INFO ] 🧩 Model added (7/15) from ['node_24']
[ 2025-12-14 17:48:54 | node_5 | INFO ] 🧩 Model added (13/15) from ['node_22']
[ 2025-12-14 17:48:54 | node_17 | INFO ] 🧩 Model added (9/15) from ['node_44']
[ 2025-12-14 17:48:54 | node_3 | INFO ] 🧩 Model added (11/15) from ['node_5']
[ 2025-12-14 17:48:54 | node_43 | INFO ] 🧩 Model added (8/15) from ['node_1']
[ 2025-12-14 17:48:54 | node_5 | INFO ] 🧩 Model added (14/15) from ['node_37']
[ 2025-12-14 17:48:54 | node_22 | INFO ] 🧩 Model added (12/15) from ['node_5']
[ 2025-12-14 17:48:54 | node_5 | INFO ] 🧩 Model added (15/15) from ['node_24']
[ 2025-12-14 17:48:54 | node_6 | INFO ] 🧩 Model added (13/15) from ['node_3']
[ 2025-12-14 17:48:54 | node_3 | INFO ] 🧩 Model added (12/15) from ['node_21']
[ 2025-12-14 17:48:55 | node_3 | INFO ] 🧩 Model added (13/15) from ['node_13']
[ 2025-12-14 17:48:55 | node_17 | INFO ] 🧩 Model added (10/15) from ['node_3']
[ 2025-12-14 17:48:55 | node_24 | INFO ] 🧩 Model added (10/15) from ['node_3']
[ 2025-12-14 17:48:55 | node_17 | INFO ] 🧩 Model added (11/15) from ['node_6']
[ 2025-12-14 17:48:55 | node_22 | INFO ] 🧩 Model added (13/15) from ['node_1']
[ 2025-12-14 17:48:55 | node_6 | INFO ] 🧩 Model added (14/15) from ['node_37']
[ 2025-12-14 17:48:55 | node_42 | INFO ] 🧩 Model added (11/15) from ['node_1']
[ 2025-12-14 17:48:55 | node_13 | INFO ] 🧩 Model added (14/15) from ['node_17']
[ 2025-12-14 17:48:55 | node_22 | INFO ] 🧩 Model added (14/15) from ['node_42']
[ 2025-12-14 17:48:55 | node_13 | INFO ] 🧩 Model added (15/15) from ['node_42']
[ 2025-12-14 17:48:55 | node_17 | INFO ] 🧩 Model added (12/15) from ['node_34']
[ 2025-12-14 17:48:55 | node_42 | INFO ] 🧩 Model added (12/15) from ['node_21']
[ 2025-12-14 17:48:55 | node_21 | INFO ] 🧩 Model added (9/15) from ['node_30']
[ 2025-12-14 17:48:55 | node_37 | INFO ] 🧩 Model added (9/13) from ['node_13']
[ 2025-12-14 17:48:55 | node_22 | INFO ] 🧩 Model added (15/15) from ['node_30']
[ 2025-12-14 17:48:55 | node_43 | INFO ] 🧩 Model added (9/15) from ['node_3']
[ 2025-12-14 17:48:55 | node_21 | INFO ] 🧩 Model added (10/15) from ['node_43']
[ 2025-12-14 17:48:55 | node_17 | INFO ] 🧩 Model added (13/15) from ['node_43']
[ 2025-12-14 17:48:55 | node_34 | INFO ] 🧩 Model added (8/15) from ['node_42']
[ 2025-12-14 17:48:55 | node_34 | INFO ] 🧩 Model added (9/15) from ['node_3']
[ 2025-12-14 17:48:55 | node_17 | INFO ] 🧩 Model added (14/15) from ['node_5']
[ 2025-12-14 17:48:55 | node_34 | INFO ] 🧩 Model added (10/15) from ['node_30']
[ 2025-12-14 17:48:55 | node_44 | INFO ] 🧩 Model added (11/15) from ['node_6']
[ 2025-12-14 17:48:55 | node_42 | INFO ] 🧩 Model added (13/15) from ['node_44']
[ 2025-12-14 17:48:55 | node_17 | INFO ] 🧩 Model added (15/15) from ['node_37']
[ 2025-12-14 17:48:55 | node_44 | INFO ] 🧩 Model added (12/15) from ['node_24']
[ 2025-12-14 17:48:55 | node_24 | INFO ] 🧩 Model added (11/15) from ['node_43']
[ 2025-12-14 17:48:55 | node_6 | INFO ] 🧩 Model added (15/15) from ['node_44']
[ 2025-12-14 17:48:55 | node_37 | INFO ] 🧩 Model added (10/13) from ['node_22']
[ 2025-12-14 17:48:55 | node_43 | INFO ] 🧩 Model added (10/15) from ['node_5']
[ 2025-12-14 17:48:55 | node_43 | INFO ] 🧩 Model added (11/15) from ['node_42']
[ 2025-12-14 17:48:55 | node_44 | INFO ] 🧩 Model added (13/15) from ['node_5']
[ 2025-12-14 17:48:56 | node_42 | INFO ] 🧩 Model added (14/15) from ['node_24']
[ 2025-12-14 17:48:56 | node_43 | INFO ] 🧩 Model added (12/15) from ['node_24']
[ 2025-12-14 17:48:56 | node_37 | INFO ] 🧩 Model added (11/13) from ['node_34']
[ 2025-12-14 17:48:56 | node_21 | INFO ] 🧩 Model added (11/15) from ['node_44']
[ 2025-12-14 17:48:56 | node_34 | INFO ] 🧩 Model added (11/15) from ['node_43']
[ 2025-12-14 17:48:56 | node_24 | INFO ] 🧩 Model added (12/15) from ['node_30']
[ 2025-12-14 17:48:56 | node_42 | INFO ] 🧩 Model added (15/15) from ['node_22']
[ 2025-12-14 17:48:56 | node_43 | INFO ] 🧩 Model added (13/15) from ['node_17']
[ 2025-12-14 17:48:56 | node_43 | INFO ] 🧩 Model added (14/15) from ['node_22']
[ 2025-12-14 17:48:56 | node_43 | INFO ] 🧩 Model added (15/15) from ['node_13']
[ 2025-12-14 17:48:56 | node_34 | INFO ] 🧩 Model added (12/15) from ['node_13']
[ 2025-12-14 17:48:57 | node_3 | INFO ] 🧩 Model added (14/15) from ['node_43']
[ 2025-12-14 17:48:57 | node_24 | INFO ] 🧩 Model added (13/15) from ['node_44']
[ 2025-12-14 17:48:57 | node_34 | INFO ] 🧩 Model added (13/15) from ['node_21']
[ 2025-12-14 17:48:57 | node_34 | INFO ] 🧩 Model added (14/15) from ['node_6']
[ 2025-12-14 17:48:57 | node_3 | INFO ] 🧩 Model added (15/15) from ['node_6']
[ 2025-12-14 17:48:57 | node_21 | INFO ] 🧩 Model added (12/15) from ['node_37']
[ 2025-12-14 17:48:57 | node_21 | INFO ] 🧩 Model added (13/15) from ['node_34']
[ 2025-12-14 17:48:57 | node_34 | INFO ] 🧩 Model added (15/15) from ['node_44']
[ 2025-12-14 17:48:57 | node_21 | INFO ] 🧩 Model added (14/15) from ['node_22']
[ 2025-12-14 17:48:57 | node_44 | INFO ] 🧩 Model added (14/15) from ['node_13']
[ 2025-12-14 17:48:57 | node_24 | INFO ] 🧩 Model added (14/15) from ['node_6']
[ 2025-12-14 17:48:57 | node_44 | INFO ] 🧩 Model added (15/15) from ['node_21']
[ 2025-12-14 17:48:58 | node_21 | INFO ] 🧩 Model added (15/15) from ['node_13']
[ 2025-12-14 17:48:58 | node_24 | INFO ] 🧩 Model added (15/15) from ['node_5']
[ 2025-12-14 17:48:58 | node_37 | INFO ] 🧩 Model added (12/13) from ['node_17']
[ 2025-12-14 17:48:58 | node_37 | INFO ] 🧩 Model added (13/13) from ['node_30']
[ 2025-12-14 17:49:02 | node_29 | INFO ] Timeout for vote aggregation. Missing votes from {'node_26', 'node_45'}
[ 2025-12-14 17:49:02 | node_29 | INFO ] 🔢 Computed 15 votes.
